"Review","school"
"I attended Le Wagon Oslo in 2020. Before joining I had minimal experience, only a few paid &amp; free courses online in Python. I have a bachelors in psychology, and was recently out of work. My last job was in tourism... The bootcamp itself was a 9 week... Read More deep dive into the world of coding, and it was worth every minute. I knew I wanted to switch to web development, but I didn't really know how or if it was even possible. I had considered taking a 2nd bachelors in computer science, and had floated the idea of a bootcamp for about 5 years before I finally decided to just go for it.Now, maybe this career path isn't for everyone, so obviously you have to take that into consideration. Highly recommend trying a few courses for yourself online (even free) to make sure it suits your way of thinking, and most importantly, that you enjoy working with it. As for Le Wagon Oslo specifically, it was everything I could ask for. Small batches of students means a lot of hands on time with the teachers. We had a teacher to every 5 students, so someone was always available to help. The buddy system works because even though you're paired, you're doing the programming yourself every day. It is intense. It is a lot of hard work. You will dream about coding. These are long days. And yeah, it's expensive too. But also, I made lifelong friends from the experience. There are many (corona times excluded..) social opportunities. You really feel like you're all in it together, in this big messy logical struggle. If you're into coding, you'll love it.I made a final project that I didn't know was even possible when I started. In just a team of two we built a functioning app to encourage and crowdsource plastic &amp; glass recycling. With that app, built in just two weeks, I was able to pitch myself &amp; the app to many different companies/employers. It was because of the Oslo boot camp, and specifically the app I built, that I'm now employed at a start up here in Oslo as a junior full stack developer.Read Less",le-wagon
"Prior to the Le Wagon bootcamp, I was working as a mechanical engineer for my entire career. I wanted to make a career change into tech and after doing research and talking with friends already in the tech career I choose Le Wagon to help get into this... Read More new world. What I liked the most during the bootcamp was the feeling of accomplishment after a long day of code challenges, the never-ending bug solution researches and the friendly environment. These 9 weeks are intense but filled by rich knowledge that will help people of any background have a first solid step into the tech industry. Le Wagon is also filled of capable teachers and alumni all with different specialties, always ready to give you a hand guide you through difficult bugs. I highly recommend Le Wagon bootcamp for anyone who is looking for a fascinating career or want to learn more about software development.Read Less",le-wagon
"I was extremely pleased to join Le Wagon Istanbul because it allowed me to save a lot of time and avoid the hassle of learning to code by myself. Furthermore, it was an optimal solution in my case because on top of gaining knowledge about web development... Read More I also wanted to travel and make new friends, and Istanbul bootcamp had it all. The 9-week program was just perfect for me. During the program what really struck me the most was the mindset that you have while you code, particularly how you solve problems digitally, which is completely different from anything that you've probably done in your life. The best thing is that Le Wagon teaches you how to get the right mindset for programming step by step, which is very helpful. Also, during “Projects Weeks”, where you are supposed to build a completely new startup, I really improved my team-working and project-management skills that I think will be beneficial for anyone who is planning to lead or be part of own/company projects and work in a team environment. On a separate note, Le Wagon Istanbul was extremely welcoming and it really made me feel part of the family. That’s something I really appreciated and related to, because it’s also part of my culture. Again, for me it wasn’t just about coding, it was also about communication, meeting new people, and being in a diverse environment with people coming from different backgrounds. By the way, the very first breakfast that I had at Istanbul's campus was just amazing! That Turkish coffee and delight though!Read Less",le-wagon
"The LeWagon course is more than just a coding bootcamp, It's one of the best things I've done and I would recommend it to anyone considering a career in tech! It was a friendly, fun, and supportive environment and during my time there I felt that the... Read More trainers and everyone involved in running the course wanted the students to do well. I thoroughly enjoyed the whole experience: the wonderful trainers; the team of students; the course content; the structure of the course (love the alternating project and theory weeks as it helps you solidify the concepts and build up a great portfolio); the small class size; and the great place you get to study. Overall I really enjoyed everything I learnt and made some friends; and even though I attended having barely written any code before and from a totally different career path it prepared me for my first developer job.Read Less",le-wagon
"Honestly, I only wish I had decided to do this sooner. I absolutely loved my experience at Le Wagon Montreal. This program is really to give you the tools to think like a developer and introduce you into the tech community. The curriculum had a huge focus... Read More on rest, which I found lacked in the other bootcamps I had applied to, which helped a lot in lowering the stress level and helping the students absorb the huge amount of information coming at us. I also really enjoyed the hybrid format as it was much easier to focus on a Zoom call than in a classroom where there are tons of distractions. Overall, I could not recommend Le Wagon more!Read Less",le-wagon
"The Data Science Bootcamp at Le Wagon was extremely interesting, well beyond my expectations regarding the topics covered and absolutely pushed my career!Even if you just know a little about Python and Statistics, do not be afraid of applying for this... Read More Bootcamp. Le Wagon starts from scratch to make sure everyone is on the same page. However, the learning rate is exponentially ;-) The speed of new topics is high, but all of them are very relevant business-related topcis that you can use from the first week on in your daily (business) life! I was really surprised about myself what I am able to code after just one week bootcamp! The investment of time and money was worth it and I would do it again with Le Wagon. The lecturer and the teaching assistants were great supporters and motivators and above all very smart ;-) You can ask tons of questions during the day and every question will be answered. On top, you can pitch for your own final project and get assistance for it. Also, Girls, go and apply! It will enrich your skills and will make you stand out from the crowd!In conclusion: Demanding, very valuable bootcamp. Big support and huge network of great people to exploit :-)Read Less",le-wagon
"I'd advise to any prospective students to make sure you have a passion for coding. Personally, I wasnt sure whether I liked it or not, but decided to ""trust the process"". Currently, the market is very bad for Junior Developers, so your gonna be up against... Read More computer science grads, and people who eat and sleep coding. If your on the fence, then my advice is do something else. Otherwise you'll find yourself working for peanuts (or nothing). Le Wagon is quite impressive and organised. The staff are very knowledgeable and helpful. However, as a company, they also are experts in the dark arts of marketing/sales. Be very careful.Read Less",le-wagon
"Intensive Bootcamp Incredible team and teachers,Help and push you all the way HIGHLY recommend for anyone wanting to get out of their comfort zone and have a life changing experience.Code is applicable in many areas and help a lot with logical thinking... Read More skills!Read Less",le-wagon
"Before Le Wagon, I was working with customer experience and digital marketing in a startup and started to create a deeper interest in technology. I was seeing in it the opportunity to challenge myself, develop my own projects and live a more meaningful... Read More life. After a lot of research and conversations with the tech team from the company, I found Le Wagon Rio and fell in love immediately. From the first time I saw the website, I knew I wanted to study there!At first, I thought I wasn't going to be able to do it until 2021, but they released a new opportunity of student loan that was exatcly what I needed. Thankfully, everything worked in my interview with Milene Cardoso, the bootcamp manager, and Pedro Meyer, co-founder of the bootcamp in Latin America, and I made my dream come true!The bootcamp experience was wonderful and I'm really happy about the choice I made! All Le Wagon Rio's staff is amazing and super kind - people I want to take with me for life. Meeting people from other countries, being introduced in a worldwide community and receiving support and motivation makes everything so worth it.Now I'm focusing on my career as a freelancer and looking for opportunities, knowing I have the necessary support to give my best on this new journey!Read Less",le-wagon
"I can say for sure that was the best decision I've ever made so far! I've been working with Design for the past 7 years and I was not happy with the area anymore so I began to study coding by myself for about a year but getting nowhere. I was originally... Read More enrolled in the part-time Bootcamp but after a couple of days, and already in love with the methodology, I decided to drop it all (my current unsatisfying job and plans) and dive into the full-time batch! At Le Wagon they say that the Bootcamp is not a sprint, is a marathon! And that could not be more accurate, is a really intensive learning marathon. I was really scared at first with the idea of letting go of everything in the middle of such a confusing year, with the Covid epidemic crisis and all, but I dedicated myself to the program and it all paid off! Just about two weeks after concluding the Bootcamp I got my first job experience! The platform is amazing and complete with a lot of extra and useful content (I use it almost every day), the teacher's team and the whole staff are really passioned and always there for you.Read Less",le-wagon
"I believe Le Wagon is the best place to change your life. I was a complete beginner before I joined Le Wagon and the biggest fear I had going into the bootcamp was that I wouldn’t be able to learn how to code. However, I learned so much in the first 2... Read More weeks, that I grew confident and realized that I was capable of a lot more than I had expected. That feeling of conquering a fear, learning something new, it was the most rewarding experience.I really enjoyed the curriculum and challenge-based learning. I’ve always felt that practice makes perfect and I realise now that this is also the best way to learn how to code. As someone who has always liked design, I found the front-end section of the curriculum to be the most enjoyable of the bootcamp and learning CSS and Javascript was greatI really enjoyed building a new startup in the last 2 weeks of the bootcamp. Our team realized what we were capable of and created a unique web app by working extremely well together. I still miss the bootcamp a lot. The daily routine and feeling that we were on a learning journey, discovering something new on a daily basis; that was amazingThe team spirit with my other buddies from the bootcamp was fantastic and I miss chatting with them and solving coding problems together. I look forward to keeping in touch and seeing how they develop as coders. Outside of coding, Le Wagon was the first time that I’ve been in such a diverse environment. Communicating with people from all over the world was a great experience for me, it really broadened my horizons. My time with Le Wagon was completely unique and after I graduated I was especially surprised by the size of Le Wagon’s global network of 9,000 alumni. Everyone is on Slack which means that you can contact them with the push of a button.I check Le Wagon’s alumni channel at least twice a week and receive really useful notifications which are helping me to continue learning through the network.Thanks to Le Wagon I’ve discovered a passion for software development, especially on the front-end. My goals now are much clearer and I’m looking for a good income at a great tech company which has a friendly and positive work-culture.Read Less",le-wagon
"The bootcamp I attended was 100% remote, since it took place during the most sensible period of the pandemic. Nevertheless, the staff worked really hard so we could experience all the tools and cool things of a regular classroom course. Online classes... Read More every morning, then sitting on a virtual table to code in pairs and solve complex challenges, until a live code in group at the end of the day. Teachers would constantly join us at the table to help with the challenges, and it was great to always have their help. The school often organized virtual lunches with former students, happy hours and even yoga classes! The last three weeks were dedicated to projects, and we proposed and created two awesome web applications, in groups. It was a great experience and I miss it already.Read Less",le-wagon
"My Le Wagon experience happened during the SARS-COVID-19 quarantine, when much of the world was in crisis and staying home, so I was able to experience Le Wagon Mexico entirely from my small midwest USA hometown remotely and let me just say, I'm SO grateful!... Read More They did such a great job of helping us to feel like a team though we were spread out by thousands of miles, pairing us with a buddy to work with online each day to complete challenges together in a fun videochat/messaging platform, beginning the day with live lectures, and ending the day with a live code challenge to help us to learn to apply each days' skills. We ended the camp having built 3 fully functional web apps, from back to front and skills to help us accomplish all of our post-bootcamp goals. The teachers and assistants were amazing, even continuing to build relationships post-bootcamp, I felt so completely encouraged and supported. I got a job as a Full Stack Developer just over a month after completing the course. You can't go wrong with Le Wagon, and I highly recommend Mexico City's campus! Tell them I sent you and say ""Hi"" for me!Read Less",le-wagon
"Before you consider joining Le Wagon, you should ask yourself: “are you ready to change your life?”, because Le Wagon really was life-changing, and if you enjoy coding and are eager to learn, then it’s the perfect place to be.I really wanted to discover... Read More how to code quickly and efficiently, that’s when I discovered that Le Wagon was launching their first bootcamp in Istanbul!I’m extremely happy that Le Wagon came here. It will really help young people like me in Turkey by giving us an opportunity to change our careers, in our homeland.I learned some magical things with Le Wagon that were extremely helpful. Learning Ruby and Rails in the first half of the bootcamp was brilliant.During the last 3 weeks (Projects Weeks) we were putting everything we learned into practice by building a startup. We discussed new features we should add and we became a real software development teamThe structure of the curriculum, and its emphasis on practical based learning through coding challenges, was an extremely effective way of learning how to code. I really enjoyed it and I wish they taught everything like this.In my opinion, the teaching assistance you get is the biggest difference between learning by yourself and learning with Le Wagon. The teachers played a huge role. They were amazing characters and their knowledge and experience was incredible. They were also very helpful and friendly.The environment was extremely motivating because we were surrounded by like-minded and ambitious people. It was very cozy, time really flew by. You don’t even know what day it is, you just sleep, eat and code. The campus was great, it was really accessible and in the heart of Istanbul. It’s great design helped a lot and taking in the view of the Bosphorus was the perfect way to unwind if you were stuck on a challenge.Thanks to Le Wagon, I was able to discover a passion for back-end coding. Now that I’ve graduated I will be applying to back-end Junior Software Developer positions knowing that I have the necessary skills and enthusiasm to get the job doneAfter the 9-week bootcamp, Le Wagon Istanbul offered a “Career Week” for free, which is a great opportunity to meet with lots of alumni from previous batches who have gotten jobs in the tech industry.The strength of Le Wagon’s community and network is amazing, and we loved hearing alumnis stories and journeys, and they provided in-depth insights into what it’s like to be a software developer.Read Less",le-wagon
"My background is in marketing and strategy consulting, I was interested in learning to code for the entrepreneurial side, Le Wagon provided a huge amount of content beyond the code from product pain point, user stories to building an MVP in a project... Read More team. From their friendly and supportive teaching staff, my batch buddies, diverse backgrounds, through to the course content made for an amazing experience!A few weeks before I started in April - lockdown began, I had some reservations given the circumstances. I was impressed and reassured with how flexible and accommodating Le Wagon were (gave everyone the option to continue/stop or change onto the part-time as I did and communicated regularly), and they also made the remote sessions seamless with the engagement of in-person classes!Easy to see why they are rated #1, you get a huge amount for the fee, not to mention the incredible community and access to learning after the course! I definitely recommend Le Wagon if you are interested in tech or coding, if you're on the fence you also won't be disappointed - it's an important skill to have right now, and you can also try some of their free sessions beforehand if in any doubt.Read Less",le-wagon
"For me the experience was very good, leaving the comfort zone, I was able to learn things that I thought would be impossible, with the intensive, immersive method and learning how to search information, it was a perfect combination to make learning interesting... Read More and effective.Read Less",le-wagon
"Pros:- Learn by doing: You'll be productive very quickly in their chosen stack- Learning how to learn: I found that after LeWagon I'm picking new CS concepts and tools much more quickly- Huge alumni network: if you are sufficiently socially savvy you'll... Read More find support for you career shift, your new freelancing gig or your new startup. Anywhere in the world.Cons:- Their chosen stack (Ruby + Rails) is not as hot as it was a few years ago, you'll need to pick up more skills by yourself as you'll go along- The program is very much practical and result oriented, so they don't waste any time teaching you the fundamentals of algorithms, data structures and complexity. You'll also need to pick these up by yourself later.Read Less",le-wagon
"I really loved my whole experience at Le Wagon. It was not easy at all, but it was exactly what I was looking for. Awesome teachers and a very attentive staff made the experience very special. At first I was looking for some bootcamp to empower my career... Read More as data analyst, but now I am willing to go deep into web development world, and that is because I had the support I needed from them. No regrets!Read Less",le-wagon
"An amazing experience I would recommend to anyone!The level of support you receive from teachers and TAs, the amazingly involved and supportive community, the highly professional and approachable ed staff make the bootcamp a fun and rewarding course.... Read MoreThe buddy system and group projects help you bond with other students, learn how to collaborate and appreciate other people's coding viewpoints.I was certainly expecting to learn a lot but it went way beyond my expectations both with respect of the curriculum and the human aspect.Read Less",le-wagon
"“Prior to joining Le Wagon’s bootcamp I was working full time and had just turned down pursuing a PhD. I had zero knowledge or background in coding, but I love learning, creating and am deeply motivated. Le Wagon fulfilled me in all these ways and opened... Read More a whole new world of growth and endless development. Everything from course syllabus, learning pace, approachability of all staff - both teaching and non-teaching and bootcamp environment was beyond my expectation and perfectly supportive to my learning and development! Would highly recommend Le Wagon for anyone considering a life changing move in career or otherwise!”Read Less",le-wagon
"Part One: Life before Le WagonBefore joining Le Wagon I always found myself tinkering around with different programming languages in different jobs over the years. I would challenge myself to build new tools that would make my life a bit easier (especially... Read More when dealing with mundane, repetitive tasks) and my team's workflow more efficient. It didn't take me long to realise that this 'tinkering' was becoming my favourite part of the day so I thought ""why not make it my full-time occupation?"".Part Two: Choosing the bootcamp that's right for meIn a market saturated with coding bootcamps, finding ""the one"" was no easy task. I spent quite a few evenings researching online and reading endless reviews. The pattern I saw emerging from people's reviews was the excitement with which they talked about the Le Wagon community. So it wasn't just the carefully crafted curriculum, the pride they took in their final projects or the above-and-beyond support they received from the staff; it was that all this was happening in a community of people that were excited about technology and loved their craft. This was where I wanted to be. So I putt my application forward.Part Three: Life during the bootcampCombining a coding bootcamp with a full-time job was not easy. But our teachers were always there to help, encourage us and lift our mood when coding challenges were proving hard. Additionally, the team spirit of my batch (batch 390 - London) meant that we would all help each other along the way. The curriculum was structured in a way that every step of the way was the logical consequence of the ones that came before it. Everything eventually tied together and made sense.Part Four: Life after the bootcampLooking back at it, it was one of the best decisions in my life. Le Wagon taught me how to think like a programmer, how to look for answers and how to progressively refine a product. I feel confident that I have all the skills necessary to become a full-stack developer. Needless to say I am really proud of the final project I built with the help of two other amazing students that I can now call friends. But above all else I know that I am now part of a community that's always there to lend a help whenever I need it.Read Less",le-wagon
"6 months ago I’ve decided to pursue a career in Web Development, with no prior experience in programming. A friend of mine just graduated from Le Wagon and he was really happy with the experience so I decided to have a look. Having a full time job and... Read More Le Wagon offering a part-time version of their bootcamp was the perfect fit for my needs. I didn’t know at the time but I made the right decision.The bootcamp was very intense but I’d love every moment of it. The curriculum is very complete and is aimed to get you fully prepared to get a Junior Full Stack position after graduating (you definitely need to work hard tho!) Teachers and TA’s are very knowledgeable and friendly, they all have been through the bootcamp themselves so they know how to support and guide students at all times.Overall I couldn’t be happier about my time at Le Wagon. I now have the tools and resources to land a job in tech and keep learning by myself.Thanks to all the Le Wagon team and its community, you changed my life. Keep rocking!Read Less",le-wagon
"It was an amazing experience, with an incredible staff, Kitt platform is a game changing feature, the slack community is alive and always helpful, joining the bootcamp was the best decision i've ever made. I've recently graduated (1 month) and am already... Read More working...Read Less",le-wagon
"One of the best decisions i've made was taking the Le Wagon Bootcamp! I used to work with sales but decided to become a developer at 29 years of age, a very scary decision but the moment that I had my first class I knew i made the right decision. I joined... Read More the bootcamp because in two months I would be able to work with programming with programming as well as having a huge supporting network. After 9 intense weeks we learned Ruby on Rails, Javascripts, CSS, HTML and SQL and made an awesome project. Now, with the knowledge and experience i've aquired im opening a startup that will hopefully become a sucessfull company!Read Less",le-wagon
"Before Le Wagon I have been working in the travel industry for around 6 years. My passion however was anything creative, and within IT, so programming was an obvious choice. I spent several years trying to self teach myself things like HTML, CSS and JS,... Read More but without guidance and actual products to work on, I knew it would be difficult to get work.I'd already looked into other boot camps such as General Assembly or Flat Iron and others, not feeling that they suited me best. I was working full time and wanted to become a full stack web developer, so in the end the best choice that fit for me was Le Wagon, and after reading reviews I knew I made the right choice. This was further confirmed after graduating, as Le Wagon really knows what they're doing, and provide you with the right tools to get a start in the industry. The teaching style works really well and the support of TAs who themselves did the boot camp, meant that they were in my shoes exactly at one point in the past, so learning from them was easy.I can't thank the Le Wagon team enough for the journey, and the eventual destination in a dream job.Read Less",le-wagon
"From delivering parcels to delivering two finished web projects in just 9 weeks plus gaining ton of new skills and meeting amazing people. This is my story with Le Wagon – London, the course that is changing my life. First of all I have to say that Le... Read More Wagon has the most amazing teachers I have had in my life that actually made me want to go and study even more when I finished the course. I compare them with the ones I’ve had in school, university and college, which were nowhere near as good as the ones in Le Wagon. All of the staff are super kind and fun to talk to and they give you this great confidence, that one need to succeed in what he is doing. In just 9 weeks of intensive studying we’ve learned a wide range of coding languages and skills, I’ve probably learned more than I have in my 30 years on this planet. My team’s final project www.allsmart.uk was done under just 10 days only with the knowledge we gained with the course thanks to this amazing team of people to which I will be forever grateful. Thank you Le Wagon for giving me a better purpose in life and the knowledge to achieve it!Read Less",le-wagon
