"Review","school"
"The online session over Zoom is conducive and the class contents, in terms of examples and practices, are practical and useful in helping us to understand the different functions and usage of the codes.Would prefer for future sessions to continue over... Read More Zoom platform.Read Less",hackwagon-academy
Pros: those who just started learning coding can go for this. TAs are always there to help you out.The instructor is coaching at a laymen kind of understandingCons: Learning curve is quite steep. Course duration is too short. So the syllabus is cramped... Read More up.Read Less,hackwagon-academy
Very interesting place to learn python.My instructor Seng Kok was good at explaining and my TA Mingyi is very patient and enthusiastic at assisting me with my assignments. Glad to have found this place and would be keen to continue to further my python... Read More knowledge!Read Less,hackwagon-academy
"Teaching instructors are very helpful and course curriculum is very comprehensive. Lessons are at a good pace, weekly assessments help to accelerate your learning. Instructors are very helpful in assisting with administrative matters as well such as submitting... Read More claims. Will recommend to friends.Read Less",hackwagon-academy
"Good program in basics; great set up of teaching via remotely and the practises are great.This course doesn't necessary teach ""what is python"" but ""how to use python in your daily future work"" so it's a great introductory course.Would be nice if there's... Read More more details about ""how to set up your computer"" for python, and an overall introductory module on Python and computer programming.Read Less",hackwagon-academy
Classes were interactive and informative with the instructor answering our queries promptly even though it is an online class.Pace was good and the assignments helped a lot with understanding main concepts.Break times were a bit short and sometimes a... Read More bit late.Read Less,hackwagon-academy
Course was easy to follow for an absolute beginner to Python. The weekly assignments also helped with learning. Pace was at a good speed. Instructors and teaching assist are very helpful at every way. Instructions are clear and easy to follow with regards... Read More to claims.Read Less,hackwagon-academy
My instructor is Mr Choo Seng Kok and my TA is Vin. Had such a great experience with both of them! Vin is very helpful and would always go the extra mile to help us. Mr Choo is such an amazing instructor as well! Extremely thoughtful and would go the... Read More extra mile to help make our learning experience much easier. Extremely thankful to have met such a great instructor and TA! Would definitely come back to Hackwagon again.Read Less,hackwagon-academy
"The course is very well structured and thought out, easy for beginners even with zero programming or computational thinking knowledge. Instructors and TA's were really helpful and the problem sets were really thought provoking. Would recommend for anyone... Read More who wants a great start to the world of coding and data science.Read Less",hackwagon-academy
"Pros: Attending the class allows me to understand better on Data Science and able to learn more technics in Python and encourage me to continue learning Python and follow Hackwagon Cons; Learning while working is the challenges, it requires a lot of time... Read More to try out the new thingsRead Less",hackwagon-academy
did a home based learning with Hackwagon. Clear step by step explanation on basic Anaconda useage. With many helpful Teacher Assistant standby on every lessons to help the participants Useful in class practices to help us understand our learning and some... Read More homeworks to practice themRead Less,hackwagon-academy
Good consideration of covid-19 for which remote classes were held. Good that we are able to get TA support. Speed of instructor should be improved. More aid should be given. More prompting questions. Better use of slides during class should be added.,hackwagon-academy
very well planned out and fun! Cirriculum was well thought out and the skills learnt are useful. Recommended for beginner programmers.................................................................................................................................... Read MoreRead Less,hackwagon-academy
"If you are looking to dive into Python programming and challenge yourself, this intense 7-weeks course does just that. Dive into real life examples and challenging weekly assignments to ensure you are always on your toes and up your programming game a... Read More few notches.Read Less",hackwagon-academy
"I'm new to coding. Hackwagon DS101 introductory course to python coding ensure everyone can pick up the skill of coding. After 7 weeks of attending the basic course, I can clean up and analyse big data sets and plot graphs with the processed data sets.... Read More It will surely help in my company to reassess data in a completely different view and manner.Read Less",hackwagon-academy
"If you want to explore data science and coding, but not sure exactly where to start, DS101 will be the right choice for you. With 7 weeks of beginner-friendly lessons, you'll be able to understand what exactly data science is without getting too in-depth... Read More and advanced (in case you realise that programming is not your cup of tea!). That's exactly what I did. The workload is extremely manageable, so you don't have to worry about not being able to keep up with the assignments. Furthermore, the TAs were very approachable and were always welcoming to have consultations. There is also additional support on claiming skillsfuture credit or CITREP, in case that applies to you. Lastly, the online interface for your Hackwagon account is extremely user-friendly. You will be able to find all your course documents and assignments easily and you can access them even after you finish the course.Read Less",hackwagon-academy
"This introductory Python class was pretty easy to get into. The amount of content for each lesson was quite manageable although it would have been helpful if they added an additional lesson in order to spread the pace out. The teaching assistants also... Read More made themselves available whenever they could. This included holding additional ""remedial sessions"" outside of the assigned class time. Overall, besides the content, there was a lot of support from the staff in order to help us learn better.Read Less",hackwagon-academy
"Despite, the social distancing measures within the class room, the instructor created a conducive learning environment, answering all our doubts relating to coding and even data science career-related questions. All the data analytics skills learnt from... Read More this course is very practical and applicable to real-life projects.Read Less",hackwagon-academy
"Although it was tough to learn programming through online lessons, I am glad to be able to grasp the basic fundamentals of python and would love to continue learning and delving deeper into this area of study. My instructor and tutors were also helpful... Read More in guiding our learning throughout the course.Read Less",hackwagon-academy
I am a totally newbie in any programming and IT courses and I find the class is easy to understand from class 1 to 3 and get difficult after that. But don't worry there will be teaching assistant that can help you if you have any questions and there will... Read More be homework to test your understanding. After taking this class I have more confidence n Python and I can explore more about Phyton from the webs for self learning. Really worth taking!Read Less,hackwagon-academy
"Detailed walkthrough by instructor chin-lock. Nevertheless, the providing of the codes can be arrange at the start of the 7 weeks course instead at the 5th to 7th lessons. Great commitments from the instructor &amp; TAs from the assistance from administrative... Read More &amp; coursework matters.Read Less",hackwagon-academy
"Online Data Science, Python course modules start from basic, building up the foundation. Well plan course structure. Personally, I like the course using real life data sample to work on. Excellent Instructor and Training Assistant that will answer any... Read More queries.Read Less",hackwagon-academy
Course was structured even for people who have 0 programming background. Extra consultations and sessions were conducted to enhance learning experience and to clear any doubts before the next lesson. Program is a good introductory course for those who... Read More are interested in Data science.Read Less,hackwagon-academy
"Prior to this course, I have zero tech background and was worried that I wouldn't be able to catch up. However, I have been able to follow up with the lessons really well and it has sparked an interest in data science in me! :-) Despite being held online... Read More due to COVID-19, the lessons were carried out smoothly thanks to the great facilitation and assistance from the instructor and the TAs. In addition, I believe that this course will allow us to equip ourselves with skills that would be helpful towards our career moving forward. 10/10 would recommend!!!Read Less",hackwagon-academy
"If you're hesitating, don't. Engaging lessons and patient instructor, with good number of teaching assistants to help you out when needed. Very relevant examples and labs on how to apply using real data. Smooth registration processes, good use of technology... Read More to keep students informed.Read Less",hackwagon-academy
The classes are well structured with jupyter notebooks that are well thought out to ensure a comprehensive understanding of the topics. The skills picked up will allow me to apply to my industry to extract insights by overlaying data available. It also... Read More brought some understanding in our scripting solutions in design such as Dynamo.Read Less,hackwagon-academy
"The pros would be that this course gave me a deeper understanding of how programming works and it has shown me if I have any interest in pursuing this particular course.The cons would be that this course is extremely short and everything seems to be very... Read More rushed because I feel that coding takes time to master and I feel that there isn't much time to properly master what I have learnt, at least in the position of a beginner.Read Less",hackwagon-academy
i learnt a lot about basic coding. the online class was conducted well and the instructors have a good depth of knowledge. The labs were all very useful in helping me understand the lessons and review what I had learned during the lesson. The lesson duration... Read More was just nice and enough for me to learn.Read Less,hackwagon-academy
Great intro to Data Science building blocks using Python. Too bad due to Covid situation it had to be done online. Would have been much better if physical class was done. Great class practice and challenging assignments. More should be devoted to pandas... Read More and functions.Read Less,hackwagon-academy
"I started off disliking Python. However throughout the 7 weeks and getting my hands dirty on the codes required by the assignments and project, I love to code now because I feel more confident in understanding and managing code problems. Thank you to... Read More the instructors for their hard work!Read Less",hackwagon-academy
"Pros: Instructor was patient, clear, and thoughtful of the studentsConsistently came up with new ways of helping the students out in terms of focusing and improving throughout the courseCons:Course was too shortCourse done online so hard to maintain engagement... Read MoreRead Less",hackwagon-academy
"Attended DS102, it is rather compact but nonetheless instructors and TA are helpful on explaining the concepts behind as well as clearing doubts raised. Video recording is very helpful as I could re watch to refresh myself on the key concept that was... Read More taught during class(which i might not have understood fully at that point of time due to the tight schedule)Read Less",hackwagon-academy
Hackwagon's courses are a great outlet to build the knowledge for Data Analytics albeit the nature of Data Analytics requires students to take on self research from sources outside of the course to build adequate fundamentals to perform for the course.... Read More Potential students should be prepared that 3 hours lesson a week will not be sufficient to complete the course.Read Less,hackwagon-academy
"Attending DS101, and thereafter DS102. DS102 focused more on the use of Pandas, visualizations and only half the lessons concentrated on the machine learning. More time should be allocated on machine learning. Would have preferred to learn how to inbuild... Read More programming knowledge learnt to software such as PowerBI or to teach how to build interactive visualizations.Read Less",hackwagon-academy
"Lessons are well structured overall and the instructors are very patient in explaining topics. They are also easy to approach both during class and after class, as we attempt the question sets and reports. Overall, it is a good experience and I have learnt... Read More alot over these 7 weeks.Read Less",hackwagon-academy
Course was generally informative and I learnt a lot from it. Definitely recommended for people who are interested and want to know more about using python. I learnt that python is a really useful language for data analytics and will definitely pursue... Read More it furtherRead Less,hackwagon-academy
This program is very helpful in assisting me to learn the basic concepts of Python and Machine Learning. The course trainer is very articulate about the concepts and makes it simple for us to understand. It will be a very good course for learning about... Read More the fundamentals.The problem sets are slightly time consuming but it will definitely be worth it as it helps you to understand the idea.Read Less,hackwagon-academy
"Program was short but managed to learn many new things about programming. Instructors and teaching assistants were very helpful when we did not know how to code. Additionally, Problem sets were challenging and encouraged us to think out of the box. Would... Read More recommend!Read Less",hackwagon-academy
"I had zero knowledge of computer programming and was introduced to this course by a friend. It has been a fulfilling journey with the Hackwagon team. Weihan was the lecturer and I find him knowledgeable. He would use analogy to help layman like me understand... Read More the concept. Vin was my TA and he was very patient with me. The best part of my tutorials with Vin is I don't feel judged when I asked questions that would in my view, seemed stupid and it encourages me to asked anything that came to my mind. I enjoyed the entire learning process and have learnt more than I thought I would have when i first signed up. I am very thankful that I signed up with them.Read Less",hackwagon-academy
"Hackwagon did an extremely good job in explaining complicated programming code into layman terms for student / adult learners who does not have prior knowledge of programming. I attempt to do programming as a minor in one of our local university, but... Read More I gave up previously due to the complicated taught in school. However, Hackwagon is able to translate into a structured and manageable learning approach, and you are able to apply the concept in actual AirBnb / Lazada / SG Data Gov data. The instructors and teaching assistants are also very knowledgeable, friendly and helpful and this makes learning alot more easier :) If you are looking into learning programming, consider Hackwagon! I guarantee you will not regret your choice and decision.Read Less",hackwagon-academy
"Started with 0 knowledge on Python. The content is very progressive and there are weekly assignments given to apply the knowledge learnt in class in different scenarios. The guidance provided by the team is excellent, the TAs are very responsive when... Read More there is a query, and the right amount of guidance is given to guide the student on the right path without giving away the answer. Overall, the experience and knowledge gained are both very positive. Would definitely recommend DS101.Read Less",hackwagon-academy
The pros are that the course goes very in depth into the basics of data science and covers everything up to almost an intermediate level. The teaching staff were very supportive and despite my busy schedule i could contact them any time of the day and... Read More ask questions/ consult them. The materials provided were also detailed and clear. One con would be that the course could be slightly longer so as to ensure it is not rushed.Read Less,hackwagon-academy
"Overall, I thoroughly enjoyed the learning process! The instructors are super helpful and detailed in explaining the many different functions of Python. There are lab exercises to complete after each lesson and these will be counted towards your final... Read More grade. Not to worry if you are stuck at a lab questions because I consulted my Teaching Assistant multiple times and his explanations most definitely helpful in clearing my doubts.Read Less",hackwagon-academy
"Pros: I think the workbook, practices, kahoots and labs are really helpful for me to reinforce my learnings. The instructor is really detailed and the TAs are really helpful too. I had a great learning experience! Cons: Online class make it slightly harder... Read More to learn as I need to split screen and the codes may be too small for me to see sometimes.Read Less",hackwagon-academy
"I'd highly recommend Hackwagon to anyone looking to learn something new or to hone their skills. I went from 0 at the start of the course to 100 by the end of the course (DS102). I feel more confident than before about my programming skills and even more... Read More confident I can stay competitive in the market. Instructors and TAs are superb, patient, extremely knowledgeable, and always available to help us throughout the bootcamp. I graduated from college with almost no real experience in programming. Thankfully for Hackwagon, all that has changed!Read Less",hackwagon-academy
"The course curriculum was great as it slowly build up from basic to intermediate concepts. The lab exercises were very concise and comprehensive. I also enjoyed working on the airbnb mini project as the project was interesting. It was great seven-week... Read More I have spent because I have learned the python knowledge that kickstart my career transformation. I am looking forward to take DS102 course to move towards my career transformation into analytic jobs. So, thank you Hackwagon Academy and the teaching instructors.Read Less",hackwagon-academy
"this program will help in the future. with this knowledge, it will give me an edge over others when finding a job in the future as this will be helpful in the future. even though it is just a basic course, it will still be able to help me in the future.... Read MoreRead Less",hackwagon-academy
good insight to python. managed to grasp some basic concepts and understanding! They provide extra classes/remedials for us and special mention to our TAs for helping! Good real time experiences and it does help us and hopefully we can use it in real... Read More life scenarios.Read Less,hackwagon-academy
"I had great experience learning basic Python coding with Hackwagon in DS101. The Instructor and TAs were knowledgeable and taught well. The pace of the lessons were also manageable for someone without much coding background. Overall, will recommend Hackwagon... Read More coding courses to others.Read Less",hackwagon-academy
"Reliable and good course outline.Instructors are very clear and precise with their teaching methods.The weekly assignments helped to make sure that our understanding is in line to what's taught in class. The teaching pace was just right as well.Even though... Read More the classes had to be carried out online due to the Covid situation, it was done in an orderly fashion.Read Less",hackwagon-academy
Good Lecture content &amp; practice that reinforce what was learn in class but lessons might be a bit difficult for people with zero programming background as it covers too many topics within the seven weeks. Will definitely recommend Hackwagon to friends.... Read MoreRead Less,hackwagon-academy
"I enjoyed the the course as the instructor was articulate, confident, patient and answered our queries well. The teaching assistant was also patient and went the extra mile to guide us in the practices and assignments. The course content was well organised... Read More and the use of real datasets helped us see how coding can be applied in industry.Read Less",hackwagon-academy
"The curriculum seems well-planned and thorough, from the in-class teaching examples to in-class self practice and take-home labs. I thought I would struggle with the course but Danielle did a fantastic job of explaining everything step by step -- the... Read More pace was perfect for a complete newbie like me. She was also very attentive to comments in the chats. The TAs were very approachable and available to help with any IT issues or questions about the course as well. My TA, Vera, held useful consultations and I appreciated her readiness to answer my questions via Telegram. I think what's best about this course is how hands-on it is, that we are meant to practice our code as the instructor teaches instead of just watching her go through ppt slides or something. Thanks for all your hard work!Read Less",hackwagon-academy
"The course covers programming basics within 7 weeks, and also incorporates real-life applications by using real-life datasets. Course work is manageable for full-time working adults but remains effective. The availability of TAs for consultation is also... Read More useful to help students with our respective problems in assignments. With the subsidies available, it is a good and cost-effective course.Read Less",hackwagon-academy
The lectures are done at a good pace for those without any background in programming. Lectures and content are easy to understand and the lecturers and TA's are very helpful in clarifying any content and doubts. Highly recommended for those who want to... Read More get into programming.Read Less,hackwagon-academy
"Due to current jobscope, was looking at a simple program to learn more about data analytics. Scoured through the Internet and with friends' recommendations, found this lesson plan to follow through to get a taste of data analytics. Highly recommended... Read More for beginners!Read Less",hackwagon-academy
"Hands-on experience to try analysing data on our own. Good introductory class. I Enjoyed the instructors' class and TA's helpful consults. Besides that, the TA Vera was very helpful to help even outside of consult time,. Really appreciate that. Good job... Read More to the team.Read Less",hackwagon-academy
"I have learnt a lot on what is programming even though this is a foundation course. It gives me insights to how we can extract data and get whatever we are interested in with the specific codes. I believe a lot of job scopes require such technical skills,... Read More it will be helpful for me in the future in securing a job.Read Less",hackwagon-academy
"I have previous experience with Python through my university classes. Hackwagon provided me a chance to practice what I know and apply to real life datasets. Felt that it was not too easy that I would have not gained any knowledge, but just right that... Read More I was able to still practice and refine my coding knowledge. Recommended even for those of you who may have taken some beginner Python courses before.Read Less",hackwagon-academy
"I was recommended to enrol for the Data Science 101 course via word-of-mouth from a good friend of mine. Without prior programming background in Python, the course was taught via an interesting and engaging approach. Although learning experience was not... Read More able to be conducted physically, I felt online lessons were still delivered effectively.The instructors and teaching assistants are friendly and approachable. I feel comfortable voicing my concerns and seeking further assistance. I recommend this course who will like to learn Python programming from a beginner level! You will definitely learn much and feel it useful!Read Less",hackwagon-academy
"Really informative and useful for Python Beginners, who totally have no background! A good skill to have in the 21st century for students, graduates and working adults! Hackwagon did a great job in the materials and the way they conduct the sessions.",hackwagon-academy
Pros - Informative- Exercises are fun to do- Instructors are skilled and good at explaining- Teaching Assistants are helpful- Projects uses real-world data- Lets you understand how programming worksCons- Solo work- Online (due to the COVID-19 situation)... Read MoreRead Less,hackwagon-academy
Requires effort to practise to understand better.Can be difficult to understand on the first round. Requires some revision.Good practical exercises.Comprehensive contents.Teaching was patient and engaging.Covers everyone’s queries.Timely marked assignments... Read MoreRead Less,hackwagon-academy
"I entered Data-science 101 with very limited knowledge of python but after entering their course. Week by Week, the course slowly built up my knowledge and experience with the programming language. My instructor was really good and gave us a lot real-life... Read More examples of how it can be implemented and how programming can handle big data with ease. All in all, i highly recommend this course to anyone who wants to enter this course by Hackwagon!Read Less",hackwagon-academy
"The instructor(Jack Neo) is very knowledgeable and very patient in addressing the questions raised by the students. It has a good coverage for the basics in data science. With the in-class practices, homework and the project provided it helped us to better... Read More visualise the train of thoughts and way to code.Read Less",hackwagon-academy
Got a first hand experience on what Data Science is about. Had a lot of interesting and fun times spent with my friends learning about the topic. Believe that this could add a flair to my Business Degree. The instructor explains the concepts very clearly... Read More and it is highly recommended!Read Less,hackwagon-academy
I spent 7 weeks on the DS101 course. While I did not find the tasks to be all too challenging (due to having a history in computer science) I found the course to be extremely well taught and conducted. The Instructors and TA's were always informative... Read More and ready to help.Overall for beginners the DS101 course is amazing.Read Less,hackwagon-academy
The program was very useful since it allowed us to try out different projects with real sets of data. The lessons were very engaging and allowed us to follow the instructor easily. The teaching assistants were very willing to help during our class as... Read More well as with our take home labs.Read Less,hackwagon-academy
"Managed to gain a clear understanding on the basics of python through multiple practice assignments, both during class and out of class as homework, and a short project that helped me get a better understanding of how python is used in actual projects... Read More through the use of pandaRead Less",hackwagon-academy
"The modules are enriching, however too fast pace in the class and too many students resulting in instructor inability to answer to every student's question. Course outline should also indicate pre-requisite requirements for students before attending this... Read More course.Read Less",hackwagon-academy
"DS101 from Hackwagon was overall an enjoyable experience that helped set the foundation for learning Data Science in Python. The course not only covered the basics of Python, it also explored how to think in a logical manner. Their website is also simple... Read More and intuitive to use, something which was very important in light of COVID-19 when all interactions were migrated online, including the distribution of materials and lectures conducted by the teacher. The material got progressively more challenging as the weeks went by and more concepts were introduced yet it was linked back to materials learnt prior. This made the course much easier to follow as we built upon our new found knowledge. I particularly like the fact that this course tried to incorporate real world data into their questions, exemplifying the practicality of the skills learnt and gearing students up for what's to come in the future and what they may expect down the road in their Data Science journey.Read Less",hackwagon-academy
It has been really fun and useful to learn the basics of Python in this course! I enjoyed how the course was structure to make it easy to understand for complete beginners and appreciated how the TAs were always there to help solve issues. Thank you to... Read More Thomas and the wonderful TAs for their help during this course.Read Less,hackwagon-academy
Pros : Online classes starts on time and will run through previous week's work. Recorded classes for unlimited replay times. Helpful TAsCons: A little difficult to catch up if you have no coding experience as some lessons seems a little too packed. Have... Read More to review the videos recordingRead Less,hackwagon-academy
"Coming from an SMU-background, the lessons taught were in line with the SMU style lessons. 3 hours long, with short breaks and the TA and Instructors engages you to be vocal with regards to any issue. I am thankful that the TA is very knowledgeable and... Read More patient that they are willing to reply to my questions late into the night. Sometimes the lesson did feel too fast for a new coder like myself but all in all, it is manageable. I appreciate the materials distributed in class as it is some of the most comprehensive and detailed Python materials seen, much better than some of my school's notes. Very thankful and appreciative to be in the class and would like to continue to 102 during the next summer.Read Less",hackwagon-academy
Pros:Short clearly structured lessonsLessons were conducted by an Instructor and assisted by at least 2 active teaching assistants that helped the students promptly to address any issues that the students have had encountered in class.Cons:The assignments... Read More are challenging to complete.Read Less,hackwagon-academy
Lesson materials were good and the instructor was very engaging even though it was conducted online. Lessons were all recorded so that we could review them and the teaching assistant also regularly held consultation sessions and was open to us messaging... Read More us our queries. Overall good experience.Read Less,hackwagon-academy
Attended DS101 this summer and had tons of fun learning about the basics of data science. Helpful instructors and TAs are available to answer any queries you may have throughout your learning process. Can't wait to begin applying what I learnt in my projects/future... Read More jobs!Read Less,hackwagon-academy
"teaches very in dept yet clearly, easy to understand. They have a very wide range of topic that is being covered. The teacher is very professional and humorous. Most importantly, given that it is a online learning and teaching format, immediate support... Read More were given.Read Less",hackwagon-academy
I like that it covered a lot of the basic phyton knowledge and it was put forward in a palatable manner. It is also a good number of sessions but I feel that the hours were a little long. Maybe it is just that I have a shorter attention span but 3 hours... Read More is pretty long and the break is pretty short.Read Less,hackwagon-academy
Pros: - Lecturer and TAs are always there to help you and they are able to explain the concepts very clearly. Learning coding seems like learning a new language and it really helps to have someone guiding you throughout and offering you extra help for... Read More you to achieve the course objectives.Cons:- Some concepts may be too abstract sometimes and the progress may be a little fastRead Less,hackwagon-academy
"Pros:- Good introduction to Data Science - Learn many new techniques if you are unfamiliar- Many practice questions to try- Fun project at the end of the course- Very good support system from tutors, each tutor takes care of a few students and answers... Read More almost all the questions we asekdCons:- Basic concepts taught, no time for in depth analysisRead Less",hackwagon-academy
The course was well structured and taught by instructors who knew their stuff. They were very helpful whenever we had any questions and they were very easy to reach despite the class being held entirely online due to the ongoing covid-19 situation. Thank... Read More you for class!Read Less,hackwagon-academy
"The overall course content is great. It covers basics like numpy and pandas, and also covers visualizations using matplotlib.Intermediate topics like NLP, web-scraping, and some machine learning models (Naive Bayes, Linear Regressions, K-Means, Decision... Read More Trees etc. ) were also covered, which provides students with a balanced skill to go about data-related projects.Read Less",hackwagon-academy
"Pros: comfortable lesson pace, manageable homework, knowledgeable instructor and TAs. web scrapping and text mining parts are really interestingCons: Zoom, course not long enough to learn more detailedly?Suggestions: could have more content on machine... Read More learning!Read Less",hackwagon-academy
Fast and responsive teaching teams that will tackle the questions fast. Questions set are really good and that they cover the lesson materials sufficiently and in enough depth. 1 not so good thing was that the course was too fast may be 1 more lesson... Read More might be useful for learning and knowledge retentions.Read Less,hackwagon-academy
Hackwagon is one the courses which I would gladly pay money to attend in real life for. It is much better than online courses due to the rigid course structure that must be adhered to if you wish to get a good grade.Lessons are broken down into simple... Read More to digest snippets. And problem sets reinforce the learning afterwardsWorking together with different people on group projects helped trained me to work cohesively in a team. And to accomplish goals togetherRead Less,hackwagon-academy
There are a lot of hands-on exercises and we can get to analyse real-life data as well. Very interesting course content and I gained lots of new insights from it. Very helpful instructors and teaching assistants to guide the students. Definitely recommended... Read More to join!Read Less,hackwagon-academy
"i believe that i not only learned more about coding as a whole. however, ds101 has taught me to be patient when it comes to coding as i have encountered may challenges throughout this 7 week journey. in addition, i would also want to thanks the helpful... Read More assistants who were able to help me when i needed help.Read Less",hackwagon-academy
"No cons, I learnt how programming can be applicable for data analytics which I would definitely want to implement in my work. I think the initial techniques to troubleshoot data using if, for, while, do, and other functions was very useful and the CIETU... Read More framework was useful too.Read Less",hackwagon-academy
"Great Course. This is a brilliant course that enables us to do well in terms of learning digital skills in the future. I am happy and I have learnt a far bit in this course in terms of Python, and Data Analysis. This will be valuable experience for me... Read More in the future.Read Less",hackwagon-academy
The instructor and teaching assistants were very experienced and were very patient in sharing their knowledge. Hackwagon Academy really planned the curriculum very well especially for beginners like myself. The exercises and pace of delivery is excellent.... Read MoreI am finally able to use Python to do something useful in the real world.Read Less,hackwagon-academy
Gave me a very good grounding in Python basics. I thoroughly understood the concepts and learnt how to apply it in future. It was good because we actually learnt to apply the knowledge to real life datasets. The support from the TAs was also timely and... Read More helpful.Read Less,hackwagon-academy
"TA Jerald is very helpful and reachable throughout the course. Course wise, I feel that more could have been taught throughout the course especially since it feels like we are learning very little stuff in 7 weeks. I understand that some students might... Read More be harder to catch up but its quite unfair for those who are faster.Read Less",hackwagon-academy
"Pros - lessons are structured and clear. Easy to follow mostly. Although the assignments gets harder each week (esp week 4 onwards), it was a great learning experience. The teaching assistants are very prompt and supportive throughout the course!Cons... Read More - not really. But because of the Covid-19 situation, online learning can be harder as compared to face-to-face lessons.Read Less",hackwagon-academy
Instructor and teaching assistant was helpful and guided us along the way. Instructor was thoughtful and made sure everyone was at the same pace and slowed down if needed. The entire course was paced nicely. Although personally felt that the entire course... Read More was very short.Read Less,hackwagon-academy
"DS101 course was taught well and covers the basics of Data Analytics using Python.Instructors were clear and concise in teaching and guided the students well.Due to the covid-19 situation, lessons were taught online and the platform used were working... Read More well.Read Less",hackwagon-academy
"The data analytics course was very meaningful and I learnt many new skills. I would appreciate if the course could give me directions on how I can further explore this area to dig deeper. I look forward to joining DS102. Sometimes the lessons are quite... Read More rushed, perhaps the time can be better managed.Read Less",hackwagon-academy
"Due to Circuit Breaker restriction, initially I was a bit worried about the outcome of having the lesson conducted on zoom.Surprisingly, it ran smoothly on the 2nd lesson onward! Our group has been assigned with a helpful and friendly assistant. My TA... Read More has the zoom session conducted every twice a week! It wasn't an intensive course such as 8 hours/day for a week which I'd think it's a bit exhausted. Generally, I was able to complete the weekly's assignment and final project in time. I learned how to prepare data, clean data, explore data, data analysis in Python and lastly, visualize it using different Python's libraries!Read Less",hackwagon-academy
"The course was not an easy one, but despite the steep learning curve, I was able to catch up with the help of my teachers. The content was made easy to understand through the slides and quizzes. The course has made me interested in cyber security and... Read More want to learn more about this in the future. I have thoroughly enjoyed myself and will definitely recommend this course to my peers.Read Less",hackwagon-academy
"pros: able to learn new tools related to cybersecurity and stuff related to cybersecurity and able to learn concept on cybersecurity and have a little practice on cybersecuritycons: need to have more practical session, for online session sometimes is... Read More too rushRead Less",hackwagon-academy
"The instructor, Tim, was very knowledgeable in his area and most importantly, he was able to break complex ideas down for people without prior IT knowledge to be able to digest. As someone with rudimentary experience in IT, I was able to follow the lessons... Read More and apply the concepts to the various labs and exercises that were provided to us. The CTF section at the end of the course really helped to reinforce what we have learnt over the past 7 weeks. The other TAs were also proactive and helpful in clarifying our doubts and especially so where they have a TA assigned to each mini-group for easier learning/consultation post-class. 10/10 would recommend.Read Less",hackwagon-academy
"The pace of the lectures are fast and the content is heavy. Be prepared to keep focus for 3 hrs on relatively intense coding. However, at the end of the course, you would have gained a wealth of knowledge and a deeper appreciation of coding. Highly recommend... Read More for people who are interested in programming and analysing/reviewing datasets.Read Less",hackwagon-academy
