"Review","school"
"The project went very well, I really enjoyed it. I actually learned more during the project than the activities. Their mentors are available 24/7 and always ready to provide assistance and give more information. The allocated time to complete projects... Read More is sufficient and you can extended it if you feel like you need more time. I am looking forward to the next project and activities.Read Less",udacity
"Great place to learn the basics of SQL. Although, the series can be a bit bland and its a little expensive when compared to other MOOCs like datacamp etc. Their mentors have so far been responsive and helpful when I needed help and probably the only useful... Read More forum on their platform. I'm not too sure about their career services yet as I've just started on this journey and so far, I've had one career coach session, and the person didn't sound like that person's dealt with too many techies coming from varied backgrounds and seemed like a regular career coach to me.Read Less",udacity
Thank Udacity for this opportunity .This is amazing way to learn : To learn on real projects and very good support from the leaders and Community support .I feel I'm really learning .. yes sometimes I feel tired but it Worth it....♥️,udacity
I attended FWD data analysis professional track . Really the content course is very useful as it matches my experience and match my needs exactly as i was looking for learning Python but can't know from which point start so this course give me the road... Read More map step by step Very good experience and i am continuing .Read Less,udacity
"Really i have enjoyed the program so far, the material included with tutorials are very informative as well as the supplied resources and quizzes which leads you to practice and build up your knowledge, also a most powerful tool is the fwd community it... Read More is so supportive, helpful and interactive this helps a lot in the program and gives it the soul of challenge and continuity. Thank you Udacity. Thank you Fwd Community.Read Less",udacity
"I am very pleased with the content structure, very well organized ,and work perfectly on a linear education path. The course is very informative and the practical part is rich and the projects force us to learn more and search for answers.that been said,... Read More I am very disappointed with the communication and support between us and the instructors. Slack is a team communication tool, but for a group of over 200 members, you easily get lost. no way to track new content, and an extremely poor e-mail notification feature. I think a support forum might have been more productive.Read Less",udacity
"The videos are very informative and have good lengths. The solutions provided are always helpful to complete the assignments and projects. I much prefer doing my work locally in my IDE (PyCharm). However, this has been difficult because installing psycopg2... Read More (a PostgreSQL package) was laborious. Using the Udacity online workspace, while I appreciate all that was built into it, just lacks easy navigation and code-completion, which an IDE has for a heavy project like project 1. Nevertheless, it brings us close to the real struggles and difficulties of data engineering, so I appreciate that and all the staff and technical support provided to us. They're here to help us succeed! The Knowledge center had lots of useful information. I just had to be willing to take the time to use it, but its search functions are well built. The curriculum structure is great. I think it's encouraging. I like the habit of 30 days of Udacity. Though I don't read all emails/messages from the social media staff member, I read at least half of them, which is uplifting that humans are behind the scenes cheering us all on. I liked the Slack channel that was in my DSND in 2018. I use the chat channel and it is quite good, but still tricky to navigate regularly. The integration with Facebook is a great idea!Read Less",udacity
"i'm studying now Nano Degree program which going to my specific needs, its match my need and cross my exceptions, and am highly recommended this program for Digital Marketer who want to enhance his experience and need to Digitam marketing field so it... Read More will enhance your experience to the highest degreeRead Less",udacity
Education is the only way to professional and personal development so I constantly like the commitment to learning also education that depends on the implementation of projects is one of the most important and best projects ever and this was my experience... Read More with nanodegree from Udacity it is a wonderful experience and I invite everyone to experience this excellent experience.Read Less,udacity
"It was the best online course I have been part of, Thank you udacity for such amazing content. They provide best tutors and also very good job support. I have got this opportunity through Udacity's tech scholarship and I have learned IaaC, Jenkins, Ansible,... Read More CloudFormation, Docker, Circleci, Kubernetes, etc.Read Less",udacity
"It took our hands from scratch to be professional in data science with valuable content and simplified teaching.Instructors and tutors are helpful , webinar meeting helped me to do my first project.The projects make me understand and practice very well.... Read MoreRead Less",udacity
"The classes are short and to the point. That's something I appreciate alot. Being direct, short, meaningful with examples is brilliant. Including some real life examples and data with hands on would definitely add more to the course value. Cheers, Shaboon... Read MoreRead Less",udacity
"the course is great.. thing is the prerequisites are kinda hard .. so it's better if you are sure about your front end and your sql before you start as i needed to go study another sql course. the first project is great. you learn how to link 3 tables... Read More and define relations between them. get data back from database, populate objects and show data! it was so much fun and learned a lotRead Less",udacity
"The program has exceded my expectations, since I have learn many applied things I didn't know before. Learning many concepts and assess the learning via quizes throughout the process is quite usefull, nonetheless I would reccomend you to grant a little... Read More more access time for very interested users, in order to review and refresh concepts already seen in the first time. Udacity platform would be the most relevant and competitive to my taste if it granted access for an unlimited period of time even if it meant to pay an extra fee for a membership after finishing a course.Read Less",udacity
"Project zero using car simulator and program is very interesting and fancy, while I got some problem loading it - using Unity Wed GL loading difficultly but finally it works. Coding is designed for very beginner level, really considerable and helpful... Read More for beginner to be encouraged. Keep going!Read Less",udacity
The Advanced Digital Marketing Nano Degree Program is an amazing experience for online advanced Marketing Programs which will boost your experience with fun. This is a unique experience that everyone working in Marketing and Sales Career will need to... Read More go throughRead Less,udacity
"It's a helpful program actually, improves my digital marketing skills, very helpful and experienced leaders. Really I am having a great experience in this educational program and I am willing to complete this course and gain the skills required for the... Read More Digital Marketing market.Read Less",udacity
"My name is Mafdy Magdy from Egypt, i am a musician and currently an Android developer, back in 2018 i was working as an android developer, in that time i had 2 years of experience which was the only experience about android development i had in genera... Read More l, i took the job straight after graduating from college with no real experience in android development, i learned all i can but learning online can be a huge challenge, it was very difficult if i am being honest, then i knew that Udacity was offering free scholarships ( 1000 in Android ) so i applied, i got a challenge scholarship for 3 months where i was among 10000 students, the goal was to finish learning the course and help others, be active with your community, the experience was amazing, mentors always answered students questions and i learned a lot from asking and reading others questions with their answers, then i received an email that i am being offered the Scholarship for free, if i am being honest this was one of the happiest days of my life, for 6 months mentors and students were on Slack sharing our questions and answers, Slack can be very good for sharing knowledge, getting to know the latest news, organizing everything into rooms and helping each other of course, we kept motivating each other to complete the course and apply projects, it was not an easy challenge to be honest, keeping up to finish the content during the 6 months while submitting projects and then the final project which was the graduation project and then i got my certificate, i felt very proud and have really achieved something having a mentor for these 6 months privately to answer all my questions was much needed, i asked him a lot actually to get advise for my career and to progress further in android development, i asked about things in the course content as well and he was very helpful. the course content was made with care and designed perfectly to help anyone become an android developer, along with the huge among of knowledge and questions asked on Slack and the Udacity community with each other and our mentors you can really get to know a lot about android development, i continued my android job with much more knowledge and it helped a lot, i also progressed further in some projects of my own which were Music related, Udacity is Recommended if you really want to learn and advance your career, you'll find the community and everything you need and more.Read Less",udacity
"The program seemed to be okay but I had to quit because of covid and couldn't figure out how to cancel my subscription. They make it very difficult and it is literally impossible to talk to a customer service representative. They are not to be trusted!... Read More Do you NOT use udacity. If you do not like it, it will be impossible to get your money back.Read Less",udacity
"Even with teaching the engineering design process for years, I still have a lot to learn in product management. Old dog learning new tricks here. This program is not for the faint of heart. There is real theory and real life situations that prepare you... Read More for a future in this field. Resources are well provided. Also, there's so much support and communication all over the board from peers, mentors, and staff. Thank you Udacity for putting this program together!Read Less",udacity
"good learning method and enhances this experience by a lot of project i think learning by short videos and learning after that will made you concentrating and more focus , also project give you the right practice to test what you learned , i think this... Read More course will make my shifting to data analysis job is very easyRead Less",udacity
I’m enjoying my best life time experiences via udacity. It’s the best learning platform that has empowered my skills to the top ! I get certified in Digital Marketing challenge track and now I’m on the professional track. Thanks to all mentors and everyone... Read More who worked on that great job !Read Less,udacity
"Till now the Digital Marketing - Professional Track program DMND is more than satisfying in terms of content, resources, and support. I highly recommend taking this program in Udacity as they are respectful, and professional platform where you can learn... Read More and grow.Read Less",udacity
"helloif you want to waste money, sign up for audacity, no methodology and shabby content, unfortunately udacity is an empty shell. run away before falling into this scam. if you want to learn code, read books or buy an udemy tutorial costs 50 times cheaper... Read More 1000 times more efficientRead Less",udacity
"The Udacity nanodegree for Full Stack Development is just perfect. It has covered the backend using Flask very well alomg with authentication tools like Auth0. The projects are helpful for the implementation of the skills learnt and the projects are interesting.... Read More It would be better if they covered frontend teaching too. They have mainly focused on backend and how to deploy the applications on Heroku and AWS. They have also included the Docker and Kubernetes deployment tools, with eks cluster.Read Less",udacity
"I love Udacity's way of teaching, they break concepts down to their smallest possible components and then elaborate on EACH detail - it's amazing. This method of teaching not only provides a gradual introduction to new concepts, but it is also empowering... Read More for people that are transitioning to tech for the first time and don't need to be overwhelmed. I LOVE it!!Read Less",udacity
"This course has been somewhat challenging. But asides that, its been great. I took a course similar to this last year and i felt this would just be a work through course but to my amazement it turned out different than i expected. I mean it took me like... Read More a full week to really understand how the alteryx software works. But with that being said, its was really great course. Especially for anyone venturing into the business analysis space.Read Less",udacity
Pros :* Online training and learn from home .* Flixible attending hours fir the course .*Ability to download the course and learn offline .*Project after every section in the course .*Mentors help and check the projects .Cons:* Course Gui and the course... Read More sections are somehow not well organized .*Read Less,udacity
"I have really enjoyed the progression through the program. The languages used in the Full Stack Nanodegree are up-to-date and relevant to the current state of programming. The 10 hour/week recommendation seems a little low. To keep pace with the deadlines... Read More and work through all the lessons and examples, I spend closer to 15 hours/week.Read Less",udacity
It’s very good program and useful. I will keep learning and educate new things from udacity. It was very good experience and it will add to my CV a lot. I feel happy to be a part of the udacity program especially in Business analytics program. I graduated... Read More from UAEU and i have bachelor’s degree from Business Administration that’s mean this program will give me more information and opportunities to learn more about my major.Read Less,udacity
ProsGood expressions and detailed visual presentations.Easy to understandGood exercises and quzies improves learningNice and detailed reviews after completing projects.ConsIt can be some reminder boxes in the exercise and project area to improve learning... Read More duration.Read Less,udacity
Data Engineering Nanodegree program at Udacity is awesome. I have learned so much and grapped the concepts of data modeling in a short time in this program. The project feedback is very helpful and supportive. Thanks Udacity and staff members. Love you.You're... Read More awesome!Read Less,udacity
"My Product Manager Nanodegree with Udacity has been enlightening. I can say that I grew from a novice, who knew almost nothing about Product Management to someone who was able to carry out PM duties on a new product from Product Strategy to Launching",udacity
"YES ,It was going excellent and It gives a great learning experience to me , I enrolled in this course as a beginner but now I have a much better understanding and clarity of how things works in actually besides the code about the HTML , CSS and JavaScript... Read More I was very much excited for the next concept it gives me a lot more learn about the Front End development .Read Less",udacity
The project was an excellent exposure to an analytics problem and the solution was reviewed correctly. The instructor reviewed the project correctly pointing out the required changes to be made. The project required easily accessible tools and was a great... Read More warm-up project.Read Less,udacity
"udacity project based learning too effective as compare to learn from the bootcamp instructors, udacity help to learn new technologies during the global pandemic with their effective prices . and udacity also review your project and helps to find your... Read More mistakes in the code and suggest another way technicesRead Less",udacity
I submitted a project to be approved to run my Facebook ads and it was approved just fine. Now the second reviewer for the second project is telling me I did it completely wrong. They turned off the assignment submit feature on me where I couldn't submit... Read More anymore assignments.I also submitted another assignment by accident that was CLEARLY wrong but it was approved just fine. I contacted Udacity about that too and never received a response.I was supposed to be done with my course before the 5/25 deadline of being charged again.So now I have spent hours of my time trying to complete a course and Udacity won't even let me finish to receive my Digital Marketing certificate.I want a FREE course extension due to the incompetence of their reviewers but I can't even get a response back to my emails.Don't waste your time and money. This is a scam company.Read Less,udacity
"False and misleading advertising, asked for assistance with regards to their current promotion offering first month free. This is false advertising, this is not offered. They ask that I wait 28-48 hours for a response which is fair enough but after 6... Read More days I finally get a response. Unfortunately it is an unhelpful textbook reply that doesn’t even answer my question in the first place. Do not recommend and do not fall for their misleading advertisingRead Less",udacity
This is a well-structured and engaging program that enables beginners to thoroughly learn basic data analysis and programming concepts. The program also touches on some advanced and tangential topics that seamlessly complement the core course content.... Read MoreRead Less,udacity
"The program has been excellent so far. The first project allows me to implement the knowledge that I have gained into a process/product that has practical value. The software engineering skills that are implicitly taught in the project have been valuable... Read More as I get to understand how the entire ETL pipeline is constructed using multiple files. In addition, the workspace feature provided by Udacity removes the complexity of having to set up the environments in our personal computers and allow us to focus on the materials taught in the lesson. Overall, I am a happy student and am eager to continue my journey with Udacity.Read Less",udacity
"I'll say everything to the point. This is very great program and you will definitely learn something new and advanced. The only problem I faced is if comparing the experience of ML foundation nanodegree(already graduated) to this one is there is a lots... Read More of reading material in c++ ND that I would like to be converted to videos, that will serve it in more convenient way. Rest, each and every part of program is awesome. Thank You Udacity Team :)Read Less",udacity
"What i am most loved about this Intro to machine learning is, it is beginner level course and i'll get all knowledge to start from beginning with industry level project experience. I am enjoying this Nanodegree allot. I learned some new concept about... Read More machine learning like Supervised learning, Deep learning and Unsupervised learning. What i didn't like in this nanodegree is that shortage of video content, there is allot of reading material, that feel me board but i motivated my self to do atleast 5hours to complete this course before time.One thing i want to say about pricing, Udacity is allot for these courses a brighter student may not able to purchase these courses due to high pricing of the courses Otherwise the course content is really amazing. I just loved itRead Less",udacity
"The amazing thing about udacity is the real life projects set. This gives you a ""hands-on"" experience of every day life as a Data Scientist, and, hence,  allows you to test your skills in this profession. The mentors are great in helping you step up,... Read More accomplishing your goals.Read Less",udacity
"The pegagogy of teaching is giving a feeling like learning in an educational institute. I had never been to such intricate courses with intense practical methodologies. However, If you are not aware of this cognitive classes I think you are missing something... Read More larger than the knowledge you have.Read Less",udacity
At first i could not understand from where and how to solve the problems but after revision my own notes learned from Udacity classroom it help me to solve my problem and enhance my confidence .It is really a point to point learning platform and I enjoyed... Read More a lot in my classroomRead Less,udacity
"It was my first project and I didn't expected that I will learn minor to major things. Udacity mentors, recommendations and chat members supported me in my project. I cleared my first project in 3rd attempt. There is nothing which you can't do but without... Read More having knowledge about it you can't do anything!!! Thank You Udacity Team, Mentors, and Udacians!!!Read Less",udacity
"I've tried many online courses and usually it was really difficult to learn and keep up with classes. But this course it's different, starting with the didactic way that information is organized and the actually content! It takes time, you actually have... Read More to take at least 2 hours of your day to finish it, but it helps to assimilate the knowledgeRead Less",udacity
"The pros of the programme:They tech you every thing from the scratch and with industry people, like I am learning android developer from Google employee.The corns of the programThe programme is bit expensive but you will not regret it when you will finish... Read More the course.Read Less",udacity
"I choose to study Product Manager on Udacity. I love it. I love to study and the program forced me to really do some quite hard job: to think, to use what I have learn in required projects etc. The program is well done, it's fun, many handy resources.... Read More My only concern is, will I be able to get a better job after completing this program? On the other side, I am already getting some better feeling about myself and what can I do which is also important.Read Less",udacity
I am completely new to Python and this program gave me the confidence that I can apply the skills I learnt in my real life work related problem solving. A big thanks to all the mentors and peers who helped me complete the project. The response was very... Read More quick and prompt whenever I got stuck and that helped me answer many questions during this course. Grateful to everyone here.Read Less,udacity
"I find the Data Engineer nanodegree helpful for understanding and getting real skills with tools in this field. I liked that the specialization has its working environment and do not have to worry about it. Of the small disadvantages, I can only name... Read More too kind attitude of reviewers. They do not force to redo minor blemishes but describe them. Although it will be a plus for Someone. I like hardcore.Read Less",udacity
"Pros:- Excellent Curriculum Structure of the program- Outstanding mentor support, materials and blog interactions. My mentor was a 100% match to my personality and skills- Projects reviews are a motivator to achieve great things in your work- Good variety... Read More of practical projects- Career services is a state of the art and coaches are world-class quality- A wide scope for challenging and testing your skills altogetherCons:- Can be more practical and industry focused in the practical statistics lessons- Some of the contents are a bit challenging and can hinder progress for a time, either needs more simplicity or provide more and more practice, such as the Data wrangling and practical statisticsSuggested idea (some may be long shots):- Maybe more matchmaking quizzes and little tweaking and focus through them would boost the learning experience moreRead Less",udacity
"I love the concept used in teaching which is really fun and the fact that the Instructors explained in details of what is needed to be known to the students makes it lovely. The projects given were also spectacular for a Beginner in Android Development,... Read More Thank you Udacity!Read Less",udacity
"Udacity is a one of the best platforms if you are looking forward to launching your career in any field related to Machine learning, Artificial Intelligence and Machine Learning. Udacity offers a lot of courses for students all over the world to study... Read More and acquire the in-depth knowledge about this field. Udacity is known for its Nanodegree programs are they are the reputed courses which land you job opportunities and are actually considered an education. The Data Scientist Foundation, Data Analyst, Machine Learning Foundation, Python Foundation Big Data Nanodegree programs are one of the best. You get to learn all the topics by the best mentors out there who make you understand the difficult concepts in layman's terms so that students who do not have any prior knowledge can also understand.Read Less",udacity
"It’s been an amazing experience. I loved the way the whole course was designed, I loved it so much that I finished it within a month. If you can keep aside some technical issues here and there, so if you are someone like me who loves to code and is just... Read More getting started with AI, this is for you.Read Less",udacity
"I signed up for the Intro To Programming NanoDegree class in Jan 2020, as part of a New Year's goal to learn some programming basics, and see if I enjoy it. I found a coupon code that made the class come to around $150/month, so my total investment is... Read More around $600. I liked the idea of having structure around my learning, and the ability to get a NanoDegree though I have no clue what it is worth... I was computer ""savy"" and have a background in science and startups, but didn't know a single line of code. After ~5 months, here are my thoughts:The good: - I found out that I do enjoy programming. - I learned a lot of the ""basics"" for HTML, CSS, JaveScript, Python, Git, GitHub, the shell, etc... that I had no clue about beforehand. - I love python and am excited to create future programs in that. Also planning to start studying Java on my own. - The first 6 ""Lessons"" were super great and really taught me the basics and FORCED me to practice. The bad:- After the first 6 lessons, starting with the ""Intro to Python, Part 3"" and continuing into the ""Intro to JavaScript"", the quality of the lessons and content went drastically down hill. The teacher videos were awkwardly dorky (a dance party of developer eating donuts, wtf?), the lessons had tons of errors, bad links, and no answer keys or feedback on best practices for an answer. They basically just pulled content from other NanoDegrees and programs, and ""pasted"" it all hodge-podge into this NanoDegree, so it didn't flow, and often didn't make sense. - They would teach you do to one thing (like write variables in JS as ""var"") and then in the class projects tell you not to use ""var"" but to use ""const"" because ""var"" is outdated. Without explaining. - They ended 1:1 mentors right as I was getting to where having a mentor would have been nice. - They keep pushing their ""help"" / ""student"" community rooms, but they are super hard to interact with in a way that provides value. It would honestly be better if they used Slack or something, instead of their own version. - If you want to cancel your automatic payments, they force you to talk to a slow-responding chat-bot for 20 minutes. Super sketch. And bad customer service. - The career services is basically useless for someone just starting out with no previous knowledge in the ""Intro to Programming"" NanoDegree. They should remove that feature, and lower the cost. Might keep more customers that way. There is no way that only completing the ""Intro to Programming"" degree will get you a job as a developer. At least looking at my skills (and I'm not a dummy), I doubt I could get something.- They should have you do ""projects"" that are more usable in real life. Sure, who doesn't love an adventure game in python, but something like a tool that manipulates spreadsheets would be much more useful. Plus, who plays ""Rock Paper Scissors"" with a computer?So, in conclusion:- If you have the time to dig in and complete the program in 1, max 2 months, it is probably worth it. My wife had our 2nd kid, I have 2 full time businesses, and another venture finance class I was taking, so it took me longer than I wanted (especially after the baby was born) to finish (just submitted the last required project today).- It got me going. I now know the basics, and am inspired to learn more. - It made me do the work. I finished, cause I want my silly $600 NanoDegree!- If you want the most bang for the buck, and you are brand new to programming, finish the first 6 lessons in the first month, then cancel and use YouTube videos to learn JavaScript and how to use GitHub. I'll probably get some books now as well. And I'll probably just start trying to make things.Read Less",udacity
"I signed up for what I thought was ONE program that I could cancel within two weeks only to be told that no I signed up for a ""bundle."" I have no idea what that is and even the support person couldn't explain it clearly to me. So because of this bundle... Read More or whatever (again nothing was made clear) they are saying that I can't cancel until after June and that Affirm it still going to charge me $600+ for a class I am not even taking. Customer support is awful, the policies aren't made clear and from what I can tell the class structure is a mess. I decided not to take the class because it didn't seem worth the money and was nothing like how it was described. There were only 3 lame projects that I could easily finish in a few weeks, sorry but not worth paying $600 for! Also it should be noted that the support person I was talking to was extremely rude and ""suggested that I focus my time on studying"" instead of complaining. EXCUSE ME? There are better ways of learning online for a lot less money and with better support. Also ask yourself this, how many people do you know getting jobs because they took one of these stupid Udacity courses? It should be noted that I was a Grow with Google Udacity scholarship recipient a few years ago so I what I now know is that this company is mostly just out to get their hooks in you by luring you in with something free only to keep you coming back and paying for more and more courses. Don't be fooled by their tech savvy website and marketing skills, this is just another for-profit school with phony certifications redesigned for the tech era.Read Less",udacity
It was a good course even the projects was so hard to tough you and search for many materials outside the course but not provide the much examples from instructors even the projects are way different than the course path.second i wish the free testing... Read More app be more than 1 hour.Read Less,udacity
"Lessons are really well organized and a lot of hands on accelerates the learning process. Hands on projects are relevant, difficult enough to be challenging but not too difficult to overwhelm. I feel like this program is really preparing me to become... Read More a developer in the autonomous vehicle space.Read Less",udacity
"UX Designer course is excellent. Curriculum, platform used, activities and the additional links are fantastic. I wish I could have a constructive feedback for the sack of improvement, but so far I have none. I'm really enjoying the course and I m looking... Read More forward to keep learning.Read Less",udacity
"It is fairly on the easy side in my opinion, even for someone who's starting out like myself, so it can't be a little unchallenging at times. That said, it's better to be on the easy side than the hard side for an intro course. Had a great experience... Read More and learned a lot.Read Less",udacity
"This program helps me understand programming and math concepts more in depth by applying them in the beautiful field of robotics with well-written hands-on tutorials. The video lessons, the tools and the material in the course build a fun and engaging... Read More learning environment.Read Less",udacity
"The exercises as well as the notes and project are practical which one can immediately apply to their current jobs. It is amazing! I almost skipped some lessons because I use these tools everyday and to my surprise, there were so many fundamental things... Read More that I had no idea existed. Now I'm becoming an expert with my day-to-day tasks at work. Thanks Udacity.Read Less",udacity
